name,description,isMandatory,impcParameterOrigId
X-ray,Construct and analyse digital X-ray images in immobilised mice using a Faxitron X-Ray system or NTB digital X-ray scanner.,True,19303
Eye,Morphology To detect abnormalities in eye morphology.,True,20252
Eye,Morphology To detect abnormalities in eye morphology.,True,20253
Eye,Morphology To detect abnormalities in eye morphology.,True,20254
Eye,Morphology To detect abnormalities in eye morphology.,True,20255
Eye,Morphology To detect abnormalities in eye morphology.,True,20256
Eye,Morphology To detect abnormalities in eye morphology.,True,20257
Eye,Morphology To detect abnormalities in eye morphology.,True,20258
Eye,Morphology To detect abnormalities in eye morphology.,True,20259
Eye,Morphology To detect abnormalities in eye morphology.,True,20260
Eye,Morphology To detect abnormalities in eye morphology.,True,20261
Eye,Morphology To detect abnormalities in eye morphology.,True,20262
Eye,Morphology To detect abnormalities in eye morphology.,True,20263
Eye,Morphology To detect abnormalities in eye morphology.,True,20264
Eye,Morphology To detect abnormalities in eye morphology.,True,20265
Eye,Morphology To detect abnormalities in eye morphology.,True,20266
Eye,Morphology To detect abnormalities in eye morphology.,True,20267
Eye,Morphology To detect abnormalities in eye morphology.,True,20268
Eye,Morphology To detect abnormalities in eye morphology.,True,20269
Eye,Morphology To detect abnormalities in eye morphology.,True,20270
Eye,Morphology To detect abnormalities in eye morphology.,True,20271
Eye,Morphology To detect abnormalities in eye morphology.,True,20272
Eye,Morphology To detect abnormalities in eye morphology.,True,20273
Eye,Morphology To detect abnormalities in eye morphology.,True,20274
Eye,Morphology To detect abnormalities in eye morphology.,True,20275
Eye,Morphology To detect abnormalities in eye morphology.,True,20276
Eye,Morphology To detect abnormalities in eye morphology.,True,20277
Eye,Morphology To detect abnormalities in eye morphology.,True,20278
Eye,Morphology To detect abnormalities in eye morphology.,True,20279
Eye,Morphology To detect abnormalities in eye morphology.,True,20280
Eye,Morphology To detect abnormalities in eye morphology.,True,20281
Eye,Morphology To detect abnormalities in eye morphology.,True,20282
Eye,Morphology To detect abnormalities in eye morphology.,True,20283
Eye,Morphology To detect abnormalities in eye morphology.,True,20284
Eye,Morphology To detect abnormalities in eye morphology.,True,20285
Eye,Morphology To detect abnormalities in eye morphology.,True,20286
Eye,Morphology To detect abnormalities in eye morphology.,True,20287
Eye,Morphology To detect abnormalities in eye morphology.,True,20288
Eye,Morphology To detect abnormalities in eye morphology.,True,20289
Eye,Morphology To detect abnormalities in eye morphology.,True,20290
Eye,Morphology To detect abnormalities in eye morphology.,True,20291
Eye,Morphology To detect abnormalities in eye morphology.,True,20292
Eye,Morphology To detect abnormalities in eye morphology.,True,20293
Eye,Morphology To detect abnormalities in eye morphology.,True,20294
Eye,Morphology To detect abnormalities in eye morphology.,True,20295
Eye,Morphology To detect abnormalities in eye morphology.,True,20296
Eye,Morphology To detect abnormalities in eye morphology.,True,20297
Eye,Morphology To detect abnormalities in eye morphology.,True,20298
Eye,Morphology To detect abnormalities in eye morphology.,True,20299
Eye,Morphology To detect abnormalities in eye morphology.,True,20300
Eye,Morphology To detect abnormalities in eye morphology.,True,20301
Eye,Morphology To detect abnormalities in eye morphology.,True,20302
Eye,Morphology To detect abnormalities in eye morphology.,True,20303
Eye,Morphology To detect abnormalities in eye morphology.,True,20304
Eye,Morphology To detect abnormalities in eye morphology.,True,20305
Eye,Morphology To detect abnormalities in eye morphology.,True,20306
Eye,Morphology To detect abnormalities in eye morphology.,True,20307
Eye,Morphology To detect abnormalities in eye morphology.,True,20308
Eye,Morphology To detect abnormalities in eye morphology.,True,20309
Eye,Morphology To detect abnormalities in eye morphology.,True,20310
Eye,Morphology To detect abnormalities in eye morphology.,True,20311
Eye,Morphology To detect abnormalities in eye morphology.,True,20312
Eye,Morphology To detect abnormalities in eye morphology.,True,20313
Eye,Morphology To detect abnormalities in eye morphology.,True,20314
Eye,Morphology To detect abnormalities in eye morphology.,True,20315
Eye,Morphology To detect abnormalities in eye morphology.,True,20316
Eye,Morphology To detect abnormalities in eye morphology.,True,20317
Eye,Morphology To detect abnormalities in eye morphology.,True,20318
Eye,Morphology To detect abnormalities in eye morphology.,True,20319
Eye,Morphology To detect abnormalities in eye morphology.,True,20320
Eye,Morphology To detect abnormalities in eye morphology.,True,20321
Eye,Morphology To detect abnormalities in eye morphology.,True,20322
Eye,Morphology To detect abnormalities in eye morphology.,True,20323
Eye,Morphology To detect abnormalities in eye morphology.,True,20324
Eye,Morphology To detect abnormalities in eye morphology.,True,20325
Eye,Morphology To detect abnormalities in eye morphology.,True,20326
Eye,Morphology To detect abnormalities in eye morphology.,True,20327
Eye,Morphology To detect abnormalities in eye morphology.,True,20328
Eye,Morphology To detect abnormalities in eye morphology.,True,20329
Eye,Morphology To detect abnormalities in eye morphology.,True,20330
Eye,Morphology To detect abnormalities in eye morphology.,True,20331
Eye,Morphology To detect abnormalities in eye morphology.,True,20332
Eye,Morphology To detect abnormalities in eye morphology.,True,20333
Eye,Morphology To detect abnormalities in eye morphology.,True,20334
Eye,Morphology To detect abnormalities in eye morphology.,True,20335
Eye,Morphology To detect abnormalities in eye morphology.,True,20336
Eye,Morphology To detect abnormalities in eye morphology.,True,20337
Eye,Morphology To detect abnormalities in eye morphology.,True,20338
Eye,Morphology To detect abnormalities in eye morphology.,True,20339
Eye,Morphology To detect abnormalities in eye morphology.,True,20340
Eye,Morphology To detect abnormalities in eye morphology.,True,20341
Eye,Morphology To detect abnormalities in eye morphology.,True,20342
Eye,Morphology To detect abnormalities in eye morphology.,True,20343
Hematology,Hematological assessment of blood determines blood cell counts (white blood cells red blood cells hemoglobin and platelets) and additional hematological parameters (hematocrit mean cell volume mean corpuscular hemoglobin mean cell hemoglobin concentration) can be derived using these indices. These tests will indicate abnormalities in the production of blood and its components (blood cells and hemoglobin) as well as in the associated blood-forming organs.&nbsp;Ontological description: MP:0002429 - abnormal blood cell morphology/development.,True,21172
Hematology,Hematological assessment of blood determines blood cell counts (white blood cells red blood cells hemoglobin and platelets) and additional hematological parameters (hematocrit mean cell volume mean corpuscular hemoglobin mean cell hemoglobin concentration) can be derived using these indices. These tests will indicate abnormalities in the production of blood and its components (blood cells and hemoglobin) as well as in the associated blood-forming organs.&nbsp;Ontological description: MP:0002429 - abnormal blood cell morphology/development.,True,21173
Hematology,Hematological assessment of blood determines blood cell counts (white blood cells red blood cells hemoglobin and platelets) and additional hematological parameters (hematocrit mean cell volume mean corpuscular hemoglobin mean cell hemoglobin concentration) can be derived using these indices. These tests will indicate abnormalities in the production of blood and its components (blood cells and hemoglobin) as well as in the associated blood-forming organs.&nbsp;Ontological description: MP:0002429 - abnormal blood cell morphology/development.,True,21174
Hematology,Hematological assessment of blood determines blood cell counts (white blood cells red blood cells hemoglobin and platelets) and additional hematological parameters (hematocrit mean cell volume mean corpuscular hemoglobin mean cell hemoglobin concentration) can be derived using these indices. These tests will indicate abnormalities in the production of blood and its components (blood cells and hemoglobin) as well as in the associated blood-forming organs.&nbsp;Ontological description: MP:0002429 - abnormal blood cell morphology/development.,True,21175
Hematology,Hematological assessment of blood determines blood cell counts (white blood cells red blood cells hemoglobin and platelets) and additional hematological parameters (hematocrit mean cell volume mean corpuscular hemoglobin mean cell hemoglobin concentration) can be derived using these indices. These tests will indicate abnormalities in the production of blood and its components (blood cells and hemoglobin) as well as in the associated blood-forming organs.&nbsp;Ontological description: MP:0002429 - abnormal blood cell morphology/development.,True,21176
Hematology,Hematological assessment of blood determines blood cell counts (white blood cells red blood cells hemoglobin and platelets) and additional hematological parameters (hematocrit mean cell volume mean corpuscular hemoglobin mean cell hemoglobin concentration) can be derived using these indices. These tests will indicate abnormalities in the production of blood and its components (blood cells and hemoglobin) as well as in the associated blood-forming organs.&nbsp;Ontological description: MP:0002429 - abnormal blood cell morphology/development.,True,21177
Hematology,Hematological assessment of blood determines blood cell counts (white blood cells red blood cells hemoglobin and platelets) and additional hematological parameters (hematocrit mean cell volume mean corpuscular hemoglobin mean cell hemoglobin concentration) can be derived using these indices. These tests will indicate abnormalities in the production of blood and its components (blood cells and hemoglobin) as well as in the associated blood-forming organs.&nbsp;Ontological description: MP:0002429 - abnormal blood cell morphology/development.,True,21178
